"","profile","period","weekday","timestamp","value"
"673","G1","summer","saturday","00:15",23.6
"674","G1","summer","saturday","00:30",22.5
"675","G1","summer","saturday","00:45",21.5
"676","G1","summer","saturday","01:00",20.8
"677","G1","summer","saturday","01:15",20.5
"678","G1","summer","saturday","01:30",20.5
"679","G1","summer","saturday","01:45",20.7
"680","G1","summer","saturday","02:00",20.8
"681","G1","summer","saturday","02:15",20.9
"682","G1","summer","saturday","02:30",20.9
"683","G1","summer","saturday","02:45",20.9
"684","G1","summer","saturday","03:00",20.8
"685","G1","summer","saturday","03:15",20.8
"686","G1","summer","saturday","03:30",20.8
"687","G1","summer","saturday","03:45",20.8
"688","G1","summer","saturday","04:00",20.8
"689","G1","summer","saturday","04:15",20.7
"690","G1","summer","saturday","04:30",20.7
"691","G1","summer","saturday","04:45",20.7
"692","G1","summer","saturday","05:00",20.8
"693","G1","summer","saturday","05:15",21.1
"694","G1","summer","saturday","05:30",21.6
"695","G1","summer","saturday","05:45",22.1
"696","G1","summer","saturday","06:00",22.7
"697","G1","summer","saturday","06:15",23.3
"698","G1","summer","saturday","06:30",23.8
"699","G1","summer","saturday","06:45",24.2
"700","G1","summer","saturday","07:00",24.6
"701","G1","summer","saturday","07:15",24.9
"702","G1","summer","saturday","07:30",25.2
"703","G1","summer","saturday","07:45",25.7
"704","G1","summer","saturday","08:00",26.5
"705","G1","summer","saturday","08:15",27.7
"706","G1","summer","saturday","08:30",29.4
"707","G1","summer","saturday","08:45",31.5
"708","G1","summer","saturday","09:00",34.1
"709","G1","summer","saturday","09:15",37
"710","G1","summer","saturday","09:30",40.1
"711","G1","summer","saturday","09:45",43
"712","G1","summer","saturday","10:00",45.4
"713","G1","summer","saturday","10:15",47.2
"714","G1","summer","saturday","10:30",48.4
"715","G1","summer","saturday","10:45",49
"716","G1","summer","saturday","11:00",49.2
"717","G1","summer","saturday","11:15",49
"718","G1","summer","saturday","11:30",48.4
"719","G1","summer","saturday","11:45",47.3
"720","G1","summer","saturday","12:00",45.4
"721","G1","summer","saturday","12:15",42.9
"722","G1","summer","saturday","12:30",39.9
"723","G1","summer","saturday","12:45",36.8
"724","G1","summer","saturday","13:00",34.1
"725","G1","summer","saturday","13:15",31.9
"726","G1","summer","saturday","13:30",30.3
"727","G1","summer","saturday","13:45",29.2
"728","G1","summer","saturday","14:00",28.4
"729","G1","summer","saturday","14:15",27.8
"730","G1","summer","saturday","14:30",27.4
"731","G1","summer","saturday","14:45",27
"732","G1","summer","saturday","15:00",26.5
"733","G1","summer","saturday","15:15",25.9
"734","G1","summer","saturday","15:30",25.4
"735","G1","summer","saturday","15:45",24.9
"736","G1","summer","saturday","16:00",24.6
"737","G1","summer","saturday","16:15",24.6
"738","G1","summer","saturday","16:30",24.7
"739","G1","summer","saturday","16:45",24.8
"740","G1","summer","saturday","17:00",24.6
"741","G1","summer","saturday","17:15",24.1
"742","G1","summer","saturday","17:30",23.5
"743","G1","summer","saturday","17:45",22.9
"744","G1","summer","saturday","18:00",22.7
"745","G1","summer","saturday","18:15",23
"746","G1","summer","saturday","18:30",23.6
"747","G1","summer","saturday","18:45",24.3
"748","G1","summer","saturday","19:00",24.6
"749","G1","summer","saturday","19:15",24.5
"750","G1","summer","saturday","19:30",24
"751","G1","summer","saturday","19:45",23.3
"752","G1","summer","saturday","20:00",22.7
"753","G1","summer","saturday","20:15",22.3
"754","G1","summer","saturday","20:30",22.2
"755","G1","summer","saturday","20:45",22.3
"756","G1","summer","saturday","21:00",22.7
"757","G1","summer","saturday","21:15",23.3
"758","G1","summer","saturday","21:30",23.9
"759","G1","summer","saturday","21:45",24.4
"760","G1","summer","saturday","22:00",24.6
"761","G1","summer","saturday","22:15",24.3
"762","G1","summer","saturday","22:30",23.8
"763","G1","summer","saturday","22:45",23.2
"764","G1","summer","saturday","23:00",22.7
"765","G1","summer","saturday","23:15",22.6
"766","G1","summer","saturday","23:30",22.7
"767","G1","summer","saturday","23:45",22.8
"768","G1","summer","saturday","00:00",22.7
"769","G1","transition","saturday","00:15",20.7
"770","G1","transition","saturday","00:30",20.8
"771","G1","transition","saturday","00:45",20.9
"772","G1","transition","saturday","01:00",20.8
"773","G1","transition","saturday","01:15",20.5
"774","G1","transition","saturday","01:30",20
"775","G1","transition","saturday","01:45",19.4
"776","G1","transition","saturday","02:00",18.9
"777","G1","transition","saturday","02:15",18.6
"778","G1","transition","saturday","02:30",18.5
"779","G1","transition","saturday","02:45",18.6
"780","G1","transition","saturday","03:00",18.9
"781","G1","transition","saturday","03:15",19.5
"782","G1","transition","saturday","03:30",20.2
"783","G1","transition","saturday","03:45",20.7
"784","G1","transition","saturday","04:00",20.8
"785","G1","transition","saturday","04:15",20.4
"786","G1","transition","saturday","04:30",19.6
"787","G1","transition","saturday","04:45",19
"788","G1","transition","saturday","05:00",18.9
"789","G1","transition","saturday","05:15",19.6
"790","G1","transition","saturday","05:30",20.7
"791","G1","transition","saturday","05:45",21.9
"792","G1","transition","saturday","06:00",22.7
"793","G1","transition","saturday","06:15",22.9
"794","G1","transition","saturday","06:30",22.7
"795","G1","transition","saturday","06:45",22.5
"796","G1","transition","saturday","07:00",22.7
"797","G1","transition","saturday","07:15",23.8
"798","G1","transition","saturday","07:30",25.9
"799","G1","transition","saturday","07:45",29.3
"800","G1","transition","saturday","08:00",34.1
"801","G1","transition","saturday","08:15",40.3
"802","G1","transition","saturday","08:30",47.2
"803","G1","transition","saturday","08:45",53.6
"804","G1","transition","saturday","09:00",58.7
"805","G1","transition","saturday","09:15",61.6
"806","G1","transition","saturday","09:30",62.7
"807","G1","transition","saturday","09:45",62.8
"808","G1","transition","saturday","10:00",62.5
"809","G1","transition","saturday","10:15",62.2
"810","G1","transition","saturday","10:30",62.2
"811","G1","transition","saturday","10:45",62.3
"812","G1","transition","saturday","11:00",62.5
"813","G1","transition","saturday","11:15",62.6
"814","G1","transition","saturday","11:30",62.6
"815","G1","transition","saturday","11:45",62
"816","G1","transition","saturday","12:00",60.6
"817","G1","transition","saturday","12:15",58.2
"818","G1","transition","saturday","12:30",55
"819","G1","transition","saturday","12:45",51.3
"820","G1","transition","saturday","13:00",47.3
"821","G1","transition","saturday","13:15",43.4
"822","G1","transition","saturday","13:30",39.8
"823","G1","transition","saturday","13:45",36.6
"824","G1","transition","saturday","14:00",34.1
"825","G1","transition","saturday","14:15",32.4
"826","G1","transition","saturday","14:30",31.3
"827","G1","transition","saturday","14:45",30.7
"828","G1","transition","saturday","15:00",30.3
"829","G1","transition","saturday","15:15",29.8
"830","G1","transition","saturday","15:30",29.4
"831","G1","transition","saturday","15:45",28.9
"832","G1","transition","saturday","16:00",28.4
"833","G1","transition","saturday","16:15",27.9
"834","G1","transition","saturday","16:30",27.5
"835","G1","transition","saturday","16:45",27
"836","G1","transition","saturday","17:00",26.5
"837","G1","transition","saturday","17:15",26
"838","G1","transition","saturday","17:30",25.4
"839","G1","transition","saturday","17:45",24.9
"840","G1","transition","saturday","18:00",24.6
"841","G1","transition","saturday","18:15",24.4
"842","G1","transition","saturday","18:30",24.4
"843","G1","transition","saturday","18:45",24.5
"844","G1","transition","saturday","19:00",24.6
"845","G1","transition","saturday","19:15",24.7
"846","G1","transition","saturday","19:30",24.8
"847","G1","transition","saturday","19:45",24.7
"848","G1","transition","saturday","20:00",24.6
"849","G1","transition","saturday","20:15",24.3
"850","G1","transition","saturday","20:30",24.1
"851","G1","transition","saturday","20:45",24.1
"852","G1","transition","saturday","21:00",24.6
"853","G1","transition","saturday","21:15",25.6
"854","G1","transition","saturday","21:30",26.8
"855","G1","transition","saturday","21:45",27.9
"856","G1","transition","saturday","22:00",28.4
"857","G1","transition","saturday","22:15",28
"858","G1","transition","saturday","22:30",27
"859","G1","transition","saturday","22:45",25.8
"860","G1","transition","saturday","23:00",24.6
"861","G1","transition","saturday","23:15",23.8
"862","G1","transition","saturday","23:30",23.3
"863","G1","transition","saturday","23:45",23
"864","G1","transition","saturday","00:00",22.7
"865","G2","winter","saturday","00:15",80.6
"866","G2","winter","saturday","00:30",74.6
"867","G2","winter","saturday","00:45",69.2
"868","G2","winter","saturday","01:00",63.6
"869","G2","winter","saturday","01:15",57.1
"870","G2","winter","saturday","01:30",50.4
"871","G2","winter","saturday","01:45",44.1
"872","G2","winter","saturday","02:00",39.1
"873","G2","winter","saturday","02:15",36
"874","G2","winter","saturday","02:30",34.4
"875","G2","winter","saturday","02:45",33.7
"876","G2","winter","saturday","03:00",33.3
"877","G2","winter","saturday","03:15",32.7
"878","G2","winter","saturday","03:30",32
"879","G2","winter","saturday","03:45",31.5
"880","G2","winter","saturday","04:00",31.3
"881","G2","winter","saturday","04:15",31.5
"882","G2","winter","saturday","04:30",31.7
"883","G2","winter","saturday","04:45",31.5
"884","G2","winter","saturday","05:00",30.3
"885","G2","winter","saturday","05:15",28.1
"886","G2","winter","saturday","05:30",26.4
"887","G2","winter","saturday","05:45",27.1
"888","G2","winter","saturday","06:00",32.3
"889","G2","winter","saturday","06:15",42.9
"890","G2","winter","saturday","06:30",56.2
"891","G2","winter","saturday","06:45",68.5
"892","G2","winter","saturday","07:00",76.3
"893","G2","winter","saturday","07:15",77
"894","G2","winter","saturday","07:30",72.9
"895","G2","winter","saturday","07:45",67.3
"896","G2","winter","saturday","08:00",63.6
"897","G2","winter","saturday","08:15",64.5
"898","G2","winter","saturday","08:30",69.5
"899","G2","winter","saturday","08:45",77.4
"900","G2","winter","saturday","09:00",87.1
"901","G2","winter","saturday","09:15",97.4
"902","G2","winter","saturday","09:30",108.4
"903","G2","winter","saturday","09:45",119.9
"904","G2","winter","saturday","10:00",132.1
"905","G2","winter","saturday","10:15",144.7
"906","G2","winter","saturday","10:30",156.7
"907","G2","winter","saturday","10:45",166.9
"908","G2","winter","saturday","11:00",174.1
"909","G2","winter","saturday","11:15",177.4
"910","G2","winter","saturday","11:30",177.7
"911","G2","winter","saturday","11:45",176.2
"912","G2","winter","saturday","12:00",174.1
"913","G2","winter","saturday","12:15",172.6
"914","G2","winter","saturday","12:30",172
"915","G2","winter","saturday","12:45",172.4
"916","G2","winter","saturday","13:00",174.1
"917","G2","winter","saturday","13:15",177.1
"918","G2","winter","saturday","13:30",180.4
"919","G2","winter","saturday","13:45",183
"920","G2","winter","saturday","14:00",183.9
"921","G2","winter","saturday","14:15",182.4
"922","G2","winter","saturday","14:30",179.5
"923","G2","winter","saturday","14:45",176.6
"924","G2","winter","saturday","15:00",175.1
"925","G2","winter","saturday","15:15",176
"926","G2","winter","saturday","15:30",178.9
"927","G2","winter","saturday","15:45",182.8
"928","G2","winter","saturday","16:00",186.8
"929","G2","winter","saturday","16:15",190.3
"930","G2","winter","saturday","16:30",193.8
"931","G2","winter","saturday","16:45",197.9
"932","G2","winter","saturday","17:00",203.5
"933","G2","winter","saturday","17:15",210.8
"934","G2","winter","saturday","17:30",218.8
"935","G2","winter","saturday","17:45",226.3
"936","G2","winter","saturday","18:00",231.8
"937","G2","winter","saturday","18:15",234.4
"938","G2","winter","saturday","18:30",234.5
"939","G2","winter","saturday","18:45",233
"940","G2","winter","saturday","19:00",230.9
"941","G2","winter","saturday","19:15",228.7
"942","G2","winter","saturday","19:30",226.9
"943","G2","winter","saturday","19:45",225.3
"944","G2","winter","saturday","20:00",224
"945","G2","winter","saturday","20:15",223
"946","G2","winter","saturday","20:30",221.5
"947","G2","winter","saturday","20:45",218.9
"948","G2","winter","saturday","21:00",214.2
"949","G2","winter","saturday","21:15",207
"950","G2","winter","saturday","21:30",197
"951","G2","winter","saturday","21:45",184.4
"952","G2","winter","saturday","22:00",169.2
"953","G2","winter","saturday","22:15",151.8
"954","G2","winter","saturday","22:30",133.7
"955","G2","winter","saturday","22:45",116.7
"956","G2","winter","saturday","23:00",102.7
"957","G2","winter","saturday","23:15",93
"958","G2","winter","saturday","23:30",86.6
"959","G2","winter","saturday","23:45",82.2
"960","G2","winter","saturday","00:00",78.3
"961","G2","summer","saturday","00:15",63.1
"962","G2","summer","saturday","00:30",58
"963","G2","summer","saturday","00:45",53.5
"964","G2","summer","saturday","01:00",48.9
"965","G2","summer","saturday","01:15",43.6
"966","G2","summer","saturday","01:30",38.1
"967","G2","summer","saturday","01:45",33.2
"968","G2","summer","saturday","02:00",29.3
"969","G2","summer","saturday","02:15",27.2
"970","G2","summer","saturday","02:30",26.4
"971","G2","summer","saturday","02:45",26.3
"972","G2","summer","saturday","03:00",26.4
"973","G2","summer","saturday","03:15",26.3
"974","G2","summer","saturday","03:30",25.8
"975","G2","summer","saturday","03:45",25.2
"976","G2","summer","saturday","04:00",24.5
"977","G2","summer","saturday","04:15",23.8
"978","G2","summer","saturday","04:30",23.3
"979","G2","summer","saturday","04:45",23.5
"980","G2","summer","saturday","05:00",24.5
"981","G2","summer","saturday","05:15",26.5
"982","G2","summer","saturday","05:30",29.5
"983","G2","summer","saturday","05:45",33.5
"984","G2","summer","saturday","06:00",38.1
"985","G2","summer","saturday","06:15",43.3
"986","G2","summer","saturday","06:30",48.1
"987","G2","summer","saturday","06:45",51.6
"988","G2","summer","saturday","07:00",52.8
"989","G2","summer","saturday","07:15",51.2
"990","G2","summer","saturday","07:30",48.2
"991","G2","summer","saturday","07:45",45.5
"992","G2","summer","saturday","08:00",45
"993","G2","summer","saturday","08:15",48
"994","G2","summer","saturday","08:30",54.2
"995","G2","summer","saturday","08:45",62.6
